candidate_approval_number,discipline_root,approval_year,project_type_contexts,discipline_scope_contexts,priority,context_risk,max_segment_density,existence_status,evidence_level,crossref_strict_http_status,crossref_fallback_http_status,openalex_award_http_statuses,openalex_work_http_statuses,exact_web_query,funding_web_query,institution_site_query,next_action,source_errors,warning
59879009,E,1998,general,E09,P3,true,0.857143,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59879009""","""59879009"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59879009""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59879010,E,1998,general,E09,P3,true,0.857143,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59879010""","""59879010"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59879010""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59879019,E,1998,general,E09,P3,true,0.857143,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59879019""","""59879019"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59879019""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59879026,E,1998,general,E09,P3,true,0.857143,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59879026""","""59879026"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59879026""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20401004,B,2004,youth_c,B01,P3,true,0.857143,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20401004""","""20401004"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20401004""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20741005,B,2007,special,B01,P3,true,0.857143,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20741005""","""20741005"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20741005""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51569006,E,2015,regional,E09,P3,true,0.857143,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51569006""","""51569006"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51569006""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51569015,E,2015,regional,E09,P3,true,0.857143,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51569015""","""51569015"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51569015""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50779003,E,2007,general,E09,P3,true,0.853659,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50779003""","""50779003"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50779003""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50779004,E,2007,general,E09,P3,true,0.853659,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50779004""","""50779004"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50779004""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50779006,E,2007,general,E09,P3,true,0.853659,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50779006""","""50779006"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50779006""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50779015,E,2007,general,E09,P3,true,0.853659,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50779015""","""50779015"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50779015""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50779016,E,2007,general,E09,P3,true,0.853659,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50779016""","""50779016"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50779016""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50779026,E,2007,general,E09,P3,true,0.853659,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50779026""","""50779026"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50779026""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50779045,E,2007,general,E09,P3,true,0.853659,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50779045""","""50779045"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50779045""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50779072,E,2007,general,E09,P3,true,0.853659,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50779072""","""50779072"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50779072""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50779075,E,2007,general,E09,P3,true,0.853659,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50779075""","""50779075"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50779075""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29575196,B,1995,general,B04,P3,true,0.852941,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29575196""","""29575196"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29575196""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29575200,B,1995,general,B04,P3,true,0.852941,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29575200""","""29575200"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29575200""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29575203,B,1995,general,B04,P3,true,0.852941,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29575203""","""29575203"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29575203""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29575218,B,1995,general,B04,P3,true,0.852941,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29575218""","""29575218"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29575218""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29575220,B,1995,general,B04,P3,true,0.852941,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29575220""","""29575220"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29575220""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59178322,E,1991,general,E08,P3,true,0.850000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59178322""","""59178322"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59178322""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59178323,E,1991,general,E08,P3,true,0.850000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59178323""","""59178323"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59178323""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59178324,E,1991,general,E08,P3,true,0.850000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59178324""","""59178324"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59178324""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59178325,E,1991,general,E08,P3,true,0.850000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59178325""","""59178325"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59178325""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59178326,E,1991,general,E08,P3,true,0.850000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59178326""","""59178326"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59178326""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59178327,E,1991,general,E08,P3,true,0.850000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59178327""","""59178327"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59178327""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59178328,E,1991,general,E08,P3,true,0.850000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59178328""","""59178328"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59178328""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59178329,E,1991,general,E08,P3,true,0.850000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59178329""","""59178329"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59178329""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59178330,E,1991,general,E08,P3,true,0.850000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59178330""","""59178330"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59178330""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58978317,E,1989,general,E08,P3,true,0.848485,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58978317""","""58978317"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58978317""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58978332,E,1989,general,E08,P3,true,0.848485,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58978332""","""58978332"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58978332""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
